id,originalLabel,correction
ILSVRC2012_val_00018347,73,-1
ILSVRC2012_val_00003410,146,-1
ILSVRC2012_val_00011279,737,"737,455"
ILSVRC2012_val_00038449,26,27
ILSVRC2012_val_00007299,348,349
ILSVRC2012_val_00044486,845,"845,531"
ILSVRC2012_val_00026008,173,-1
ILSVRC2012_val_00036493,787,"787,501"
ILSVRC2012_val_00044932,541,"822,542"
ILSVRC2012_val_00031109,908,"908,895"
ILSVRC2012_val_00036646,848,481
ILSVRC2012_val_00027693,21,"21,127"
ILSVRC2012_val_00043979,638,"638,639"
ILSVRC2012_val_00013273,806,"837,806"
ILSVRC2012_val_00039316,764,-1
ILSVRC2012_val_00047255,663,442
ILSVRC2012_val_00000351,904,"738,905"
ILSVRC2012_val_00029602,718,839
ILSVRC2012_val_00032837,224,205
ILSVRC2012_val_00022973,563,"711,563"
ILSVRC2012_val_00041008,342,343
ILSVRC2012_val_00010468,422,543
ILSVRC2012_val_00036276,524,"715,524,461"
ILSVRC2012_val_00010682,183,-1
ILSVRC2012_val_00016108,212,240
ILSVRC2012_val_00032793,175,"175,185"
ILSVRC2012_val_00006199,950,"519,950"
ILSVRC2012_val_00048341,889,"889,486"
ILSVRC2012_val_00033478,623,696
ILSVRC2012_val_00028277,600,-1
ILSVRC2012_val_00022328,822,"822,871"
ILSVRC2012_val_00045682,546,"546,806"
ILSVRC2012_val_00019740,517,"517,600"
ILSVRC2012_val_00043931,931,949
ILSVRC2012_val_00024114,619,"530,619,846"
ILSVRC2012_val_00020872,676,-1
ILSVRC2012_val_00047379,83,-1
ILSVRC2012_val_00023841,920,"733,919,920"
ILSVRC2012_val_00040693,462,840
ILSVRC2012_val_00019481,164,"164,165"
ILSVRC2012_val_00009530,226,-1
ILSVRC2012_val_00039955,608,"608,770"
ILSVRC2012_val_00042102,435,-1
ILSVRC2012_val_00049589,174,-1
ILSVRC2012_val_00001706,68,-1
ILSVRC2012_val_00049355,548,"548,664,851,894"
ILSVRC2012_val_00035915,822,"822,542"
ILSVRC2012_val_00011328,74,"72,815"
ILSVRC2012_val_00001571,782,"673,681,620,526,632,508"
ILSVRC2012_val_00020385,925,-1
ILSVRC2012_val_00003322,449,"449,975,472"
ILSVRC2012_val_00046219,357,-1
ILSVRC2012_val_00012035,151,-1
ILSVRC2012_val_00000622,777,"777,623"
ILSVRC2012_val_00002618,509,"865,850"
ILSVRC2012_val_00019653,420,"515,420"
ILSVRC2012_val_00017463,482,-1
ILSVRC2012_val_00001262,629,-1
ILSVRC2012_val_00004712,527,"673,664,526,527,632,508"
ILSVRC2012_val_00002607,810,"681,620,526"
ILSVRC2012_val_00022499,209,"209,805"
ILSVRC2012_val_00031694,409,-1
ILSVRC2012_val_00016813,943,"939,945"
ILSVRC2012_val_00041773,150,-1
ILSVRC2012_val_00046274,124,122
ILSVRC2012_val_00030373,806,"806,630"
ILSVRC2012_val_00042321,998,987
ILSVRC2012_val_00026368,578,-1
ILSVRC2012_val_00042660,851,"903,650,819,851"
ILSVRC2012_val_00044767,268,"673,681,268,620,508"
ILSVRC2012_val_00024088,483,738
ILSVRC2012_val_00038239,269,-1
ILSVRC2012_val_00035746,415,"930,415"
ILSVRC2012_val_00030834,436,"581,733,479"
ILSVRC2012_val_00036891,348,349
ILSVRC2012_val_00031415,266,206
ILSVRC2012_val_00044098,810,508
ILSVRC2012_val_00036513,714,"714,539"
ILSVRC2012_val_00048528,470,"738,470"
ILSVRC2012_val_00002725,58,68
ILSVRC2012_val_00007141,737,"737,455"
ILSVRC2012_val_00019907,756,"740,756"
ILSVRC2012_val_00048579,896,949
ILSVRC2012_val_00017533,947,992
ILSVRC2012_val_00004131,885,-1
ILSVRC2012_val_00023067,454,"624,453"
ILSVRC2012_val_00046025,549,588
ILSVRC2012_val_00049874,527,"673,526,527,664,508"
ILSVRC2012_val_00048064,899,898
ILSVRC2012_val_00031754,332,-1
ILSVRC2012_val_00019669,60,"651,412,60,868,616"
ILSVRC2012_val_00009550,906,"834,906"
ILSVRC2012_val_00029199,614,"614,887"
ILSVRC2012_val_00015099,967,"868,923"
ILSVRC2012_val_00038112,257,"257,258"
ILSVRC2012_val_00032266,71,"923,71,868"
ILSVRC2012_val_00036713,82,"85,86"
ILSVRC2012_val_00000071,467,-1
ILSVRC2012_val_00000867,266,265
ILSVRC2012_val_00021760,549,"259,526"
ILSVRC2012_val_00001055,846,"619,846"
ILSVRC2012_val_00015773,121,"987,998"
ILSVRC2012_val_00012707,74,73
ILSVRC2012_val_00016024,753,-1
ILSVRC2012_val_00005678,801,"801,570"
ILSVRC2012_val_00027981,441,"441,572"
ILSVRC2012_val_00017893,303,-1
ILSVRC2012_val_00003154,159,211
ILSVRC2012_val_00032058,978,"39,47,978"
ILSVRC2012_val_00037511,935,659
ILSVRC2012_val_00045065,65,53
ILSVRC2012_val_00026292,444,"444,637"
ILSVRC2012_val_00011777,215,-1
ILSVRC2012_val_00044859,876,"435,281"
ILSVRC2012_val_00046998,837,"836,837"
ILSVRC2012_val_00029742,209,-1
ILSVRC2012_val_00045261,232,"232,248"
ILSVRC2012_val_00014169,892,"409,892"
ILSVRC2012_val_00020432,250,249
ILSVRC2012_val_00041405,479,"751,479"
ILSVRC2012_val_00032704,602,416
ILSVRC2012_val_00012165,334,102
ILSVRC2012_val_00033169,872,"872,759"
ILSVRC2012_val_00001208,911,"806,911"
ILSVRC2012_val_00021406,369,"297,369"
ILSVRC2012_val_00006127,799,-1
ILSVRC2012_val_00048002,348,349
ILSVRC2012_val_00034469,744,908
ILSVRC2012_val_00023673,359,"358,359"
ILSVRC2012_val_00026878,660,-1
ILSVRC2012_val_00038754,516,431
ILSVRC2012_val_00013548,346,345
ILSVRC2012_val_00029470,709,"772,748"
ILSVRC2012_val_00014888,156,"156,285"
ILSVRC2012_val_00022289,629,"551,629"
ILSVRC2012_val_00005251,689,"578,903,601"
ILSVRC2012_val_00003812,381,378
ILSVRC2012_val_00020030,639,"978,638,639"
ILSVRC2012_val_00026160,605,"605,526,784,477"
ILSVRC2012_val_00045805,972,-1
ILSVRC2012_val_00029448,504,968
ILSVRC2012_val_00041290,910,"618,813,910"
ILSVRC2012_val_00001422,767,"709,526,470,767"
ILSVRC2012_val_00001998,706,"706,762"
ILSVRC2012_val_00033399,718,"449,718,733"
ILSVRC2012_val_00007229,843,"488,841,843"
ILSVRC2012_val_00025229,564,794
ILSVRC2012_val_00021105,858,"442,663,858"
ILSVRC2012_val_00021084,697,"680,697"
ILSVRC2012_val_00040577,927,"928,927"
ILSVRC2012_val_00008202,910,"910,567"
ILSVRC2012_val_00004271,73,72
ILSVRC2012_val_00045627,681,"681,620,526,664"
ILSVRC2012_val_00047543,165,"165,234"
ILSVRC2012_val_00017189,286,"281,282"
ILSVRC2012_val_00040968,187,"187,201"
ILSVRC2012_val_00035646,844,"619,844,846,761"
ILSVRC2012_val_00017082,453,"624,453"
ILSVRC2012_val_00023577,210,"209,210"
ILSVRC2012_val_00010139,675,867
ILSVRC2012_val_00048610,656,"656,475,479"
ILSVRC2012_val_00025456,942,"809,942,659"
ILSVRC2012_val_00007623,695,"488,695"
ILSVRC2012_val_00026810,831,"619,846,721,831"
ILSVRC2012_val_00017070,681,"485,592"
ILSVRC2012_val_00037577,159,-1
ILSVRC2012_val_00005862,656,"581,436,479"
ILSVRC2012_val_00038308,44,"41,44,26"
ILSVRC2012_val_00022280,431,-1
ILSVRC2012_val_00010289,190,153
ILSVRC2012_val_00039273,812,"908,404,812"
ILSVRC2012_val_00007907,587,"769,587"
ILSVRC2012_val_00047924,248,-1
ILSVRC2012_val_00019353,234,165
ILSVRC2012_val_00027316,907,"907,440"
ILSVRC2012_val_00009526,689,-1
ILSVRC2012_val_00049213,700,"896,804,905,700,799"
ILSVRC2012_val_00014884,676,354
ILSVRC2012_val_00033177,277,-1
ILSVRC2012_val_00006534,536,"557,718"
ILSVRC2012_val_00016171,306,"302,306"
ILSVRC2012_val_00038737,168,-1
ILSVRC2012_val_00049361,924,"923,924"
ILSVRC2012_val_00026650,238,"240,238"
ILSVRC2012_val_00047339,592,"527,592,664"
ILSVRC2012_val_00021419,860,"609,860"
ILSVRC2012_val_00019201,898,-1
ILSVRC2012_val_00012660,767,-1
ILSVRC2012_val_00013859,638,"837,639"
ILSVRC2012_val_00001757,527,-1
ILSVRC2012_val_00010218,283,-1
ILSVRC2012_val_00039156,370,-1
ILSVRC2012_val_00040207,700,"700,999"
ILSVRC2012_val_00039267,312,311
ILSVRC2012_val_00028883,374,378
ILSVRC2012_val_00034495,239,"240,239"
ILSVRC2012_val_00046778,61,52
ILSVRC2012_val_00036779,438,647
ILSVRC2012_val_00013777,765,-1
ILSVRC2012_val_00020453,38,"38,44"
ILSVRC2012_val_00026552,501,"399,501"
ILSVRC2012_val_00045272,633,-1
ILSVRC2012_val_00030549,573,"573,518"
ILSVRC2012_val_00026309,663,"497,663"
ILSVRC2012_val_00006401,165,-1
ILSVRC2012_val_00001281,922,"922,412"
ILSVRC2012_val_00002534,908,"908,404"
ILSVRC2012_val_00017350,571,"578,982,571"
ILSVRC2012_val_00043580,167,166
ILSVRC2012_val_00017933,846,"619,846"
ILSVRC2012_val_00006781,876,435
ILSVRC2012_val_00041992,718,839
ILSVRC2012_val_00000594,240,"240,238"
ILSVRC2012_val_00043084,776,-1
ILSVRC2012_val_00005966,842,"842,638"
ILSVRC2012_val_00022558,811,753
ILSVRC2012_val_00004531,638,"977,638,639"
ILSVRC2012_val_00020620,975,976
ILSVRC2012_val_00032709,596,"898,596"
ILSVRC2012_val_00046549,671,"518,671"
ILSVRC2012_val_00043235,998,"987,998,463"
ILSVRC2012_val_00002654,108,"393,108"
ILSVRC2012_val_00007448,622,806
ILSVRC2012_val_00043743,689,"514,836,837,869,501,636"
ILSVRC2012_val_00019424,3,"3,147"
ILSVRC2012_val_00008666,732,759
ILSVRC2012_val_00004675,931,"962,933,923"
ILSVRC2012_val_00005834,735,"911,474"
ILSVRC2012_val_00024007,133,-1
ILSVRC2012_val_00036894,263,"667,263"
ILSVRC2012_val_00008825,586,-1
ILSVRC2012_val_00016237,460,449
ILSVRC2012_val_00016665,360,-1
ILSVRC2012_val_00032674,930,"930,934"
ILSVRC2012_val_00006079,151,"435,151"
ILSVRC2012_val_00030336,668,"538,668"
ILSVRC2012_val_00021144,950,"948,950,951"
ILSVRC2012_val_00029580,815,"74,815"
ILSVRC2012_val_00004398,380,371
ILSVRC2012_val_00026106,357,-1
ILSVRC2012_val_00000621,744,"744,657"
ILSVRC2012_val_00048990,73,"73,815"
ILSVRC2012_val_00045316,461,490
ILSVRC2012_val_00002834,490,679
ILSVRC2012_val_00025847,428,"428,195"
ILSVRC2012_val_00019492,527,"526,527,664,508"
ILSVRC2012_val_00009006,580,-1
ILSVRC2012_val_00008028,101,"386,101"
ILSVRC2012_val_00023359,720,"419,720"
ILSVRC2012_val_00046779,442,497
ILSVRC2012_val_00042744,592,-1
ILSVRC2012_val_00033921,925,923
ILSVRC2012_val_00030674,598,"548,851,598,632"
ILSVRC2012_val_00026599,744,"744,657"
ILSVRC2012_val_00017673,165,"165,234"
ILSVRC2012_val_00044336,600,-1
ILSVRC2012_val_00047994,824,-1
ILSVRC2012_val_00047568,431,"520,431"
ILSVRC2012_val_00006970,233,256
ILSVRC2012_val_00045050,644,"644,470"
ILSVRC2012_val_00045218,733,"733,127"
ILSVRC2012_val_00035035,848,-1
ILSVRC2012_val_00016307,446,921
ILSVRC2012_val_00028725,253,"911,253,735"
ILSVRC2012_val_00046579,739,-1
ILSVRC2012_val_00038291,296,294
ILSVRC2012_val_00023189,504,"831,968,846,619,504"
ILSVRC2012_val_00001665,706,"532,762"
ILSVRC2012_val_00030461,422,543
ILSVRC2012_val_00039362,782,"673,526,527,664,508"
ILSVRC2012_val_00039919,412,"703,463,738"
ILSVRC2012_val_00035117,161,217
ILSVRC2012_val_00003652,819,"650,819"
ILSVRC2012_val_00044652,526,"681,620,526,664,508"
ILSVRC2012_val_00000255,983,"801,836,837,983"
ILSVRC2012_val_00042975,782,"673,526,527,664,508"
ILSVRC2012_val_00010998,905,283
ILSVRC2012_val_00007525,957,"738,957"
ILSVRC2012_val_00011183,706,"706,559,976"
ILSVRC2012_val_00028361,748,893
ILSVRC2012_val_00004000,925,"521,926"
ILSVRC2012_val_00047708,718,839
ILSVRC2012_val_00049097,404,"908,404"
ILSVRC2012_val_00048374,433,"433,639"
ILSVRC2012_val_00018394,908,"908,895"
ILSVRC2012_val_00032803,705,"581,874"
ILSVRC2012_val_00045388,914,780
ILSVRC2012_val_00014507,793,"793,794"
ILSVRC2012_val_00018242,374,-1
ILSVRC2012_val_00045432,690,"690,345"
ILSVRC2012_val_00034265,490,"679,327"
ILSVRC2012_val_00033245,486,"486,889"
ILSVRC2012_val_00018547,869,-1
ILSVRC2012_val_00046571,381,374
ILSVRC2012_val_00026113,509,"509,582"
ILSVRC2012_val_00043243,997,"997,947"
ILSVRC2012_val_00004632,115,110
ILSVRC2012_val_00006712,883,-1
ILSVRC2012_val_00017983,111,"111,52"
ILSVRC2012_val_00001672,810,"810,878"
ILSVRC2012_val_00022554,549,-1
ILSVRC2012_val_00029446,439,822
ILSVRC2012_val_00015427,196,198
ILSVRC2012_val_00025109,878,"810,878"
ILSVRC2012_val_00020427,676,-1
ILSVRC2012_val_00037835,503,-1
ILSVRC2012_val_00031746,504,"967,968,504"
ILSVRC2012_val_00045707,799,"905,532,799"
ILSVRC2012_val_00025297,806,"806,975,445"
ILSVRC2012_val_00004567,623,777
ILSVRC2012_val_00026273,243,-1
ILSVRC2012_val_00023833,304,301
ILSVRC2012_val_00005337,702,602
ILSVRC2012_val_00015965,620,"681,620"
ILSVRC2012_val_00049596,508,"673,810,527,508"
ILSVRC2012_val_00022515,976,-1
ILSVRC2012_val_00040417,66,-1
ILSVRC2012_val_00001064,966,"608,806,966,572"
ILSVRC2012_val_00005867,184,850
ILSVRC2012_val_00035657,584,738
ILSVRC2012_val_00006187,841,"610,841"
ILSVRC2012_val_00031854,377,382
ILSVRC2012_val_00016689,204,-1
ILSVRC2012_val_00046715,678,"678,636"
ILSVRC2012_val_00000289,403,-1
ILSVRC2012_val_00025037,14,-1
ILSVRC2012_val_00033671,895,-1
ILSVRC2012_val_00010174,639,"638,639"
ILSVRC2012_val_00044371,606,"453,606"
ILSVRC2012_val_00014916,827,"909,849"
ILSVRC2012_val_00049139,211,168
ILSVRC2012_val_00001752,319,320
ILSVRC2012_val_00035745,633,73
ILSVRC2012_val_00009786,692,-1
ILSVRC2012_val_00042753,837,"836,837,869"
ILSVRC2012_val_00025751,501,"681,819,620"
ILSVRC2012_val_00022226,527,"526,527,782,664,673,508"
ILSVRC2012_val_00001518,919,"656,919"
ILSVRC2012_val_00008652,221,"221,206"
ILSVRC2012_val_00038306,578,"578,982"
ILSVRC2012_val_00003990,745,-1
ILSVRC2012_val_00006988,865,-1
ILSVRC2012_val_00043772,762,"930,907,470"
ILSVRC2012_val_00022426,719,"341,719"
ILSVRC2012_val_00037669,158,-1
ILSVRC2012_val_00007617,623,"777,623"
ILSVRC2012_val_00037232,555,"517,733"
ILSVRC2012_val_00002564,848,632
ILSVRC2012_val_00033279,600,"616,600"
ILSVRC2012_val_00037225,763,"763,597"
ILSVRC2012_val_00045702,271,-1
ILSVRC2012_val_00014716,961,"961,923"
ILSVRC2012_val_00025860,728,281
ILSVRC2012_val_00035589,514,"514,763,445"
ILSVRC2012_val_00043424,319,320
ILSVRC2012_val_00016795,689,"578,216"
ILSVRC2012_val_00020809,766,341
ILSVRC2012_val_00037751,684,"593,541"
ILSVRC2012_val_00020500,791,"656,791"
ILSVRC2012_val_00027911,465,"652,465,413"
ILSVRC2012_val_00026927,712,-1
ILSVRC2012_val_00023173,970,"814,970,484"
ILSVRC2012_val_00020277,869,"869,445,638"
ILSVRC2012_val_00002990,701,"708,460,975"
ILSVRC2012_val_00003148,643,"643,819"
ILSVRC2012_val_00007355,231,-1
ILSVRC2012_val_00036052,128,-1
ILSVRC2012_val_00023485,838,"838,692"
ILSVRC2012_val_00038584,345,"690,345"
ILSVRC2012_val_00039900,163,205
ILSVRC2012_val_00020063,709,-1
ILSVRC2012_val_00021454,504,"968,504"
ILSVRC2012_val_00033888,91,-1
ILSVRC2012_val_00018879,32,31
ILSVRC2012_val_00030299,505,-1
ILSVRC2012_val_00005719,515,"515,680"
ILSVRC2012_val_00030348,605,487
ILSVRC2012_val_00036294,557,"497,557"
ILSVRC2012_val_00049163,960,"960,954"
ILSVRC2012_val_00013893,778,"488,778,600"
ILSVRC2012_val_00040704,46,40
ILSVRC2012_val_00039874,976,"972,976"
ILSVRC2012_val_00031038,479,518
ILSVRC2012_val_00035083,629,-1
ILSVRC2012_val_00035612,381,-1
ILSVRC2012_val_00029545,700,536
ILSVRC2012_val_00022976,235,"235,658"
ILSVRC2012_val_00009341,931,923
ILSVRC2012_val_00048868,842,"842,978"
ILSVRC2012_val_00000809,863,7
ILSVRC2012_val_00013865,547,"547,565"
ILSVRC2012_val_00036501,889,"548,782,851,598,664,889"
ILSVRC2012_val_00025242,362,-1
ILSVRC2012_val_00046363,921,-1
ILSVRC2012_val_00013346,716,912
ILSVRC2012_val_00039196,60,-1
ILSVRC2012_val_00009332,310,309
ILSVRC2012_val_00021483,262,252
ILSVRC2012_val_00046217,745,-1
ILSVRC2012_val_00042885,526,"526,799"
ILSVRC2012_val_00001587,813,"868,813"
ILSVRC2012_val_00035216,643,903
ILSVRC2012_val_00044241,681,"681,620,526"
ILSVRC2012_val_00027891,751,"751,479"
ILSVRC2012_val_00024276,730,-1
ILSVRC2012_val_00033666,167,-1
ILSVRC2012_val_00035435,885,-1
ILSVRC2012_val_00048478,482,-1
ILSVRC2012_val_00018383,359,-1
ILSVRC2012_val_00027728,889,"546,889"
ILSVRC2012_val_00027001,471,"847,403"
ILSVRC2012_val_00003797,696,"696,738"
ILSVRC2012_val_00033681,939,943
ILSVRC2012_val_00001833,700,"700,999"
ILSVRC2012_val_00002035,438,"910,438"
ILSVRC2012_val_00009521,765,-1
ILSVRC2012_val_00044288,32,31
ILSVRC2012_val_00037582,271,-1
ILSVRC2012_val_00009754,59,-1
ILSVRC2012_val_00042034,657,"657,812"
ILSVRC2012_val_00002676,782,851
ILSVRC2012_val_00011711,874,-1
ILSVRC2012_val_00017961,230,-1
ILSVRC2012_val_00029341,766,488
ILSVRC2012_val_00023848,939,"939,942,948"
ILSVRC2012_val_00019523,997,"997,947"
ILSVRC2012_val_00012843,633,-1
ILSVRC2012_val_00020570,617,"617,823"
ILSVRC2012_val_00015567,523,"523,869"
ILSVRC2012_val_00034560,532,"532,762"
ILSVRC2012_val_00022390,257,222
ILSVRC2012_val_00044539,969,"809,969"
ILSVRC2012_val_00035069,45,"44,48"
ILSVRC2012_val_00031309,856,-1
ILSVRC2012_val_00018474,609,"650,479,608,609,610"
ILSVRC2012_val_00047158,917,"921,692,917"
ILSVRC2012_val_00035558,784,"656,784,477"
ILSVRC2012_val_00043780,744,-1
ILSVRC2012_val_00030588,194,182
ILSVRC2012_val_00047337,303,319
ILSVRC2012_val_00037553,54,62
ILSVRC2012_val_00005775,311,"312,311"
ILSVRC2012_val_00030679,740,"740,519"
ILSVRC2012_val_00014180,8,"8,84"
ILSVRC2012_val_00004445,492,453
ILSVRC2012_val_00018402,683,558
ILSVRC2012_val_00033456,506,"421,506"
ILSVRC2012_val_00027231,623,-1
ILSVRC2012_val_00008808,842,"775,842,977,978,445"
ILSVRC2012_val_00042909,256,-1
ILSVRC2012_val_00039992,923,"962,987,923"
ILSVRC2012_val_00013959,965,"923,965"
ILSVRC2012_val_00002918,778,704
ILSVRC2012_val_00044885,517,"517,600"
ILSVRC2012_val_00024202,429,"981,429"
ILSVRC2012_val_00006615,192,"192,185"
ILSVRC2012_val_00044867,539,"539,316"
ILSVRC2012_val_00046032,288,"288,290"
ILSVRC2012_val_00039875,743,-1
ILSVRC2012_val_00029834,202,175
ILSVRC2012_val_00041639,841,474
ILSVRC2012_val_00044405,746,-1
ILSVRC2012_val_00036150,151,158
ILSVRC2012_val_00013413,587,"587,677"
ILSVRC2012_val_00012747,460,"460,975"
ILSVRC2012_val_00049462,374,373
ILSVRC2012_val_00018499,534,-1
ILSVRC2012_val_00011773,657,"908,895"
ILSVRC2012_val_00037453,302,"302,314"
ILSVRC2012_val_00040102,526,"673,681,620,526,527,664,508"
ILSVRC2012_val_00024159,519,478
ILSVRC2012_val_00029850,578,"578,982"
ILSVRC2012_val_00017088,598,"745,851,598"
ILSVRC2012_val_00027302,941,"941,923"
ILSVRC2012_val_00006857,213,-1
ILSVRC2012_val_00030359,930,961
ILSVRC2012_val_00038450,814,"814,693"
ILSVRC2012_val_00049885,972,979
ILSVRC2012_val_00027986,94,92
ILSVRC2012_val_00036046,734,"555,734"
ILSVRC2012_val_00005874,597,"464,597"
ILSVRC2012_val_00049998,232,-1
ILSVRC2012_val_00047667,708,458
ILSVRC2012_val_00011342,167,162
ILSVRC2012_val_00028246,266,-1
ILSVRC2012_val_00013153,303,-1
ILSVRC2012_val_00024673,987,"987,998"
ILSVRC2012_val_00043773,934,"934,923"
ILSVRC2012_val_00032589,979,-1
ILSVRC2012_val_00032920,507,-1
ILSVRC2012_val_00015555,5,6
ILSVRC2012_val_00034527,386,"386,101"
ILSVRC2012_val_00026553,895,812
ILSVRC2012_val_00026193,122,"923,122"
ILSVRC2012_val_00014475,559,"608,610,559"
ILSVRC2012_val_00002707,493,894
ILSVRC2012_val_00005895,547,-1
ILSVRC2012_val_00029326,163,211
ILSVRC2012_val_00022793,838,-1
ILSVRC2012_val_00031755,588,-1
ILSVRC2012_val_00004569,240,238
ILSVRC2012_val_00012453,470,"923,470"
ILSVRC2012_val_00016643,877,"400,667"
ILSVRC2012_val_00041313,580,"580,807"
ILSVRC2012_val_00030121,753,581
ILSVRC2012_val_00026519,972,974
ILSVRC2012_val_00037504,655,"651,655"
ILSVRC2012_val_00013412,269,-1
ILSVRC2012_val_00012220,66,"66,68"
ILSVRC2012_val_00011135,432,-1
ILSVRC2012_val_00047444,887,"578,689,601"
ILSVRC2012_val_00003295,282,292
ILSVRC2012_val_00005792,712,-1
ILSVRC2012_val_00026101,934,"930,934,923"
ILSVRC2012_val_00003379,622,"622,759,414"
ILSVRC2012_val_00024192,314,300
ILSVRC2012_val_00010938,371,-1
ILSVRC2012_val_00030398,516,520
ILSVRC2012_val_00009722,414,"898,414,608"
ILSVRC2012_val_00022694,742,"742,553"
ILSVRC2012_val_00036185,534,"896,567"
ILSVRC2012_val_00017300,961,-1
ILSVRC2012_val_00024552,620,"681,620"
ILSVRC2012_val_00044500,690,"690,346"
ILSVRC2012_val_00003376,749,"749,526"
ILSVRC2012_val_00044614,907,"930,966,907"
ILSVRC2012_val_00032529,266,-1
ILSVRC2012_val_00045213,524,"524,461"
ILSVRC2012_val_00047569,662,"487,605"
ILSVRC2012_val_00000282,610,"610,918"
ILSVRC2012_val_00018979,44,41
ILSVRC2012_val_00045900,305,"305,302"
ILSVRC2012_val_00041600,910,"515,910"
ILSVRC2012_val_00002949,960,"928,923,960"
ILSVRC2012_val_00034989,809,"809,925"
ILSVRC2012_val_00031469,940,618
ILSVRC2012_val_00022528,463,469
ILSVRC2012_val_00043803,264,"264,263"
ILSVRC2012_val_00045383,921,"921,764"
ILSVRC2012_val_00002377,616,"469,616"
ILSVRC2012_val_00028886,872,"872,759"
ILSVRC2012_val_00017512,462,522
ILSVRC2012_val_00003690,193,187
ILSVRC2012_val_00025249,505,"899,505"
ILSVRC2012_val_00022389,673,"673,508"
ILSVRC2012_val_00041893,482,"481,482"
ILSVRC2012_val_00000162,493,894
ILSVRC2012_val_00007288,26,"44,26"
ILSVRC2012_val_00044090,508,"810,508"
ILSVRC2012_val_00008715,415,-1
ILSVRC2012_val_00041113,813,"588,813,910"
ILSVRC2012_val_00035537,337,-1
ILSVRC2012_val_00042607,811,"195,811"
ILSVRC2012_val_00028226,633,-1
ILSVRC2012_val_00040101,795,"795,970"
ILSVRC2012_val_00010329,978,536
ILSVRC2012_val_00037404,601,"703,578,601"
ILSVRC2012_val_00020621,409,"453,409"
ILSVRC2012_val_00040901,705,-1
ILSVRC2012_val_00036913,167,162
ILSVRC2012_val_00028712,7,-1
ILSVRC2012_val_00038037,368,-1
ILSVRC2012_val_00009662,859,"849,505,859"
ILSVRC2012_val_00001448,265,"265,267"
ILSVRC2012_val_00037326,513,"513,650"
ILSVRC2012_val_00041006,541,"652,822,541,542"
ILSVRC2012_val_00045197,499,"777,499"
ILSVRC2012_val_00000128,22,82
ILSVRC2012_val_00044373,482,754
ILSVRC2012_val_00017266,368,-1
ILSVRC2012_val_00008282,213,"205,213"
ILSVRC2012_val_00048258,620,"681,810,620,508"
ILSVRC2012_val_00046911,624,"624,454"
ILSVRC2012_val_00018882,151,259
ILSVRC2012_val_00041150,750,741
ILSVRC2012_val_00042305,761,632
ILSVRC2012_val_00035013,841,"841,610"
ILSVRC2012_val_00005521,248,"248,249"
ILSVRC2012_val_00012359,380,382
ILSVRC2012_val_00004535,456,"456,733"
ILSVRC2012_val_00041283,839,821
ILSVRC2012_val_00044538,809,659
ILSVRC2012_val_00003442,848,"481,482"
ILSVRC2012_val_00036742,737,440
ILSVRC2012_val_00011864,911,"911,735"
ILSVRC2012_val_00021600,449,693
ILSVRC2012_val_00017764,182,185
ILSVRC2012_val_00045762,824,735
ILSVRC2012_val_00011379,74,815
ILSVRC2012_val_00047060,491,"491,634"
ILSVRC2012_val_00022101,753,-1
ILSVRC2012_val_00039278,413,"465,652,413"
ILSVRC2012_val_00010670,827,"760,827"
ILSVRC2012_val_00035482,482,-1
ILSVRC2012_val_00001411,519,675
ILSVRC2012_val_00028420,260,257
ILSVRC2012_val_00004246,736,"736,515"
ILSVRC2012_val_00009048,619,"619,846"
ILSVRC2012_val_00026400,639,"638,639"
ILSVRC2012_val_00034080,55,"64,55"
ILSVRC2012_val_00022811,546,"546,921"
ILSVRC2012_val_00017158,201,187
ILSVRC2012_val_00029869,534,"534,729"
ILSVRC2012_val_00011763,712,"712,719"
ILSVRC2012_val_00017668,729,495
ILSVRC2012_val_00038548,504,"967,504"
ILSVRC2012_val_00023793,479,-1
ILSVRC2012_val_00013376,836,"219,836,837"
ILSVRC2012_val_00021807,386,"101,386"
ILSVRC2012_val_00024418,655,"638,639"
ILSVRC2012_val_00049429,799,440
ILSVRC2012_val_00035168,588,"588,692,415"
ILSVRC2012_val_00034969,101,"386,101"
ILSVRC2012_val_00049208,875,"875,671"
ILSVRC2012_val_00013963,235,225
ILSVRC2012_val_00026284,370,-1
ILSVRC2012_val_00006354,338,-1
ILSVRC2012_val_00002934,967,968
ILSVRC2012_val_00043766,378,-1
